VID,Devicetime,Servertime,"HTML Response","XML Response","Last Posttime",Comment
201087,"2021-07-19 09:27:35","2021-07-19 09:27:38",200,"{""data_failed"":[],""message"":""Success""}","2021-07-19 09:27:45",Update
201088,"2021-07-19 09:27:43","2021-07-19 09:27:47",200,"{""data_failed"":[],""message"":""Success""}","2021-07-19 09:27:56",Update
201089,"2021-07-19 09:27:35","2021-07-19 09:27:39",200,"{""data_failed"":[],""message"":""Success""}","2021-07-19 09:27:54",Update
201090,"2021-07-19 09:25:53","2021-07-19 09:26:13",200,"{""data_failed"":[],""message"":""Success""}","2021-07-19 09:26:30",Update
201092,"2021-07-19 09:27:23","2021-07-19 09:27:26",200,"{""data_failed"":[],""message"":""Success""}","2021-07-19 09:27:33",Update
201093,"2021-07-19 09:27:49","2021-07-19 09:27:53",200,"{""data_failed"":[],""message"":""Success""}","2021-07-19 09:28:05",Update
201094,"2021-07-19 09:28:11","2021-07-19 09:28:14",200,"{""data_failed"":[],""message"":""Success""}","2021-07-19 09:28:26",Update
201095,"2021-07-19 09:28:06","2021-07-19 09:28:10",200,"{""data_failed"":[],""message"":""Success""}","2021-07-19 09:28:16",Update
201096,"2021-07-19 09:27:52","2021-07-19 09:27:55",200,"{""data_failed"":[],""message"":""Success""}","2021-07-19 09:28:07",Update
201097,"2021-07-19 09:28:01","2021-07-19 09:28:04",200,"{""data_failed"":[],""message"":""Success""}","2021-07-19 09:28:15",Update
201100,"2021-07-19 09:27:36","2021-07-19 09:27:38",200,"{""data_failed"":[],""message"":""Success""}","2021-07-19 09:27:43",Update
201102,"2021-05-29 14:49:46","2021-05-29 14:49:49.73","Api null","Api null","Api null","Battery Power Low (66,0) (api null)"
201103,"2021-07-19 09:29:28","2021-07-19 09:29:31",200,"{""data_failed"":[],""message"":""Success""}","2021-07-19 09:29:52",Update
201104,"2021-07-19 09:30:08","2021-07-19 09:30:11",200,"{""data_failed"":[],""message"":""Success""}","2021-07-19 09:30:32",Update
201105,"2021-07-19 09:29:11","2021-07-19 09:29:28",200,"{""data_failed"":[],""message"":""Success""}","2021-07-19 09:29:51",Update
201109,"2021-07-19 09:27:05","2021-07-19 09:27:31",200,"{""data_failed"":[],""message"":""Success""}","2021-07-19 09:27:46",Update
201110,"2021-07-19 09:29:29","2021-07-19 09:29:32",200,"{""data_failed"":[],""message"":""Success""}","2021-07-19 09:29:52",Update
201111,"2021-07-19 09:29:20","2021-07-19 09:29:23",200,"{""data_failed"":[],""message"":""Success""}","2021-07-19 09:29:39",Update
201112,"2021-07-19 09:29:50","2021-07-19 09:29:52",200,"{""data_failed"":[],""message"":""Success""}","2021-07-19 09:30:11",Update
201113,"2021-07-19 09:29:19","2021-07-19 09:29:21",200,"{""data_failed"":[],""message"":""Success""}","2021-07-19 09:29:39",Update
201114,"2021-07-19 09:30:18","2021-07-19 09:30:23",200,"{""data_failed"":[],""message"":""Success""}","2021-07-19 09:30:38",Update
201115,"2021-07-19 09:29:43","2021-07-19 09:29:46",200,"{""data_failed"":[],""message"":""Success""}","2021-07-19 09:29:57",Update
201116,"2021-07-19 09:29:41","2021-07-19 09:30:01",200,"{""data_failed"":[],""message"":""Success""}","2021-07-19 09:30:16",Update
201118,"2021-07-14 18:42:24","2021-07-14 18:42:26",200,"{""data_failed"":[],""message"":""Success""}","2021-07-14 18:42:39","CPU Reset"
201121,"2021-05-29 14:49:46","2021-05-29 14:49:49.73","Api null","Api null","Api null","Battery Power Low (66,0) (api null)"
201124,"2021-07-19 09:31:49","2021-07-19 09:31:52",200,"{""data_failed"":[],""message"":""Success""}","2021-07-19 09:32:03",Update
201125,"2021-07-09 01:25:50","2021-07-09 01:25:54",200,"{""data_failed"":[],""message"":""Success""}","2021-07-09 01:26:08","Battery Power Low (66,4899)"
201126,"2021-07-19 09:32:45","2021-07-19 09:32:48",200,"{""data_failed"":[],""message"":""Success""}","2021-07-19 09:33:04",Update
201127,"2021-07-12 14:44:17","2021-07-12 14:44:22",200,"{""data_failed"":[],""message"":""Success""}","2021-07-12 14:44:32","CPU Reset"
201128,"2021-07-19 09:33:53","2021-07-19 09:33:56",200,"{""data_failed"":[],""message"":""Success""}","2021-07-19 09:34:07",Update
201129,"2021-07-19 09:33:10","2021-07-19 09:33:13",200,"{""data_failed"":[],""message"":""Success""}","2021-07-19 09:33:24",Update
201130,"2021-07-19 09:33:00","2021-07-19 09:33:03",200,"{""data_failed"":[],""message"":""Success""}","2021-07-19 09:33:15",Update
201131,"2021-07-19 09:32:53","2021-07-19 09:32:56",200,"{""data_failed"":[],""message"":""Success""}","2021-07-19 09:33:13",Update
201132,"2021-07-19 09:32:56","2021-07-19 09:32:59",200,"{""data_failed"":[],""message"":""Success""}","2021-07-19 09:33:14",Update
201136,"2021-07-19 09:33:26","2021-07-19 09:33:31",200,"{""data_failed"":[],""message"":""Success""}","2021-07-19 09:33:45",Update
201137,"2021-07-19 09:32:58","2021-07-19 09:33:03",200,"{""data_failed"":[],""message"":""Success""}","2021-07-19 09:33:24",Update
201138,"2021-06-15 18:16:39","2021-06-15 18:16:41.779","Api null","Api null","Api null","Battery Power Low (66,0) (api null)"
201139,"2021-07-19 09:34:45","2021-07-19 09:34:48",200,"{""data_failed"":[],""message"":""Success""}","2021-07-19 09:34:58",Update
201140,"2021-07-19 09:34:45","2021-07-19 09:34:48",200,"{""data_failed"":[],""message"":""Success""}","2021-07-19 09:34:59",Update
201143,"2021-07-19 09:34:11","2021-07-19 09:34:17",200,"{""data_failed"":[],""message"":""Success""}","2021-07-19 09:34:26",Update
201144,"2021-07-19 09:34:44","2021-07-19 09:34:48",200,"{""data_failed"":[],""message"":""Success""}","2021-07-19 09:34:58",Update
201145,"2021-07-19 09:34:45","2021-07-19 09:34:48",200,"{""data_failed"":[],""message"":""Success""}","2021-07-19 09:34:59",Update
201149,"2021-07-19 09:34:32","2021-07-19 09:34:35",200,"{""data_failed"":[],""message"":""Success""}","2021-07-19 09:34:47",Update
201152,"2021-07-19 09:34:53","2021-07-19 09:34:57",200,"{""data_failed"":[],""message"":""Success""}","2021-07-19 09:35:08",Update
201153,"2021-07-12 15:02:46","2021-07-12 15:02:57",200,"{""data_failed"":[],""message"":""Success""}","2021-07-12 15:03:16","Battery Power Low (66,227)"
201154,"2021-07-19 09:34:43","2021-07-19 09:34:47",200,"{""data_failed"":[],""message"":""Success""}","2021-07-19 09:34:58",Update
201155,"2021-06-29 13:58:42","2021-06-29 13:58:45.026","Api null","Api null","Api null","Battery Power Low (66,5662) (api null)"
201156,"2021-07-19 09:35:45","2021-07-19 09:35:49",200,"{""data_failed"":[],""message"":""Success""}","2021-07-19 09:36:00",Update
201157,"2021-07-05 22:01:31","2021-07-05 22:01:47",200,"{""data_failed"":[],""message"":""Success""}","2021-07-05 22:02:02","Battery Power Low (66,5802)"
201159,"2021-07-19 09:37:59","2021-07-19 09:38:01",200,"{""data_failed"":[],""message"":""Success""}","2021-07-19 09:38:21",Update
201160,"2021-07-19 09:37:50","2021-07-19 09:37:54",200,"{""data_failed"":[],""message"":""Success""}","2021-07-19 09:38:17",Update
201161,"2021-07-19 09:38:03","2021-07-19 09:38:06",200,"{""data_failed"":[],""message"":""Success""}","2021-07-19 09:38:23",Update
201162,"2021-07-19 09:36:40","2021-07-19 09:36:41",200,"{""data_failed"":[],""message"":""Success""}","2021-07-19 09:37:01",Update
201164,"2021-07-12 14:57:17","2021-07-12 14:57:19",200,"{""data_failed"":[],""message"":""Success""}","2021-07-12 14:57:29","Battery Power Low (66,5261)"
201165,"2021-07-19 09:35:28","2021-07-19 09:35:31",200,"{""data_failed"":[],""message"":""Success""}","2021-07-19 09:35:38",Update
201166,"2021-07-19 09:38:09","2021-07-19 09:38:12",200,"{""data_failed"":[],""message"":""Success""}","2021-07-19 09:38:32",Update
201167,"2021-07-19 09:38:42","2021-07-19 09:38:44",200,"{""data_failed"":[],""message"":""Success""}","2021-07-19 09:38:55",Update
201168,"2021-07-19 09:38:24","2021-07-19 09:38:26",200,"{""data_failed"":[],""message"":""Success""}","2021-07-19 09:38:42",Update
201169,"2021-07-19 09:38:00","2021-07-19 09:38:04",200,"{""data_failed"":[],""message"":""Success""}","2021-07-19 09:38:22",Update
201171,"2021-07-19 09:38:17","2021-07-19 09:38:20",200,"{""data_failed"":[],""message"":""Success""}","2021-07-19 09:38:34",Update
201172,"2021-07-19 09:38:41","2021-07-19 09:38:44",200,"{""data_failed"":[],""message"":""Success""}","2021-07-19 09:38:53",Update
201174,"2021-07-19 09:37:51","2021-07-19 09:37:53",200,"{""data_failed"":[],""message"":""Success""}","2021-07-19 09:38:18",Update
201175,"2021-07-19 09:37:44","2021-07-19 09:37:46",200,"{""data_failed"":[],""message"":""Success""}","2021-07-19 09:38:13",Update
201176,"2021-07-15 12:50:02","2021-07-15 12:50:04",200,"{""data_failed"":[],""message"":""Success""}","2021-07-15 12:50:18","CPU Reset"
201177,"2021-07-19 09:38:11","2021-07-19 09:38:13",200,"{""data_failed"":[],""message"":""Success""}","2021-07-19 09:38:33",Update
201178,"2021-07-19 09:38:48","2021-07-19 09:38:52",200,"{""data_failed"":[],""message"":""Success""}","2021-07-19 09:39:06",Update
201179,"2021-07-19 09:38:32","2021-07-19 09:38:35",200,"{""data_failed"":[],""message"":""Success""}","2021-07-19 09:38:52",Update
201180,"2021-07-19 09:37:59","2021-07-19 09:38:02",200,"{""data_failed"":[],""message"":""Success""}","2021-07-19 09:38:22",Update
201181,"2021-07-19 09:38:54","2021-07-19 09:38:56",200,"{""data_failed"":[],""message"":""Success""}","2021-07-19 09:39:13",Update
201182,"2021-07-19 09:38:25","2021-07-19 09:38:29",200,"{""data_failed"":[],""message"":""Success""}","2021-07-19 09:38:44",Update
201183,"2021-07-07 11:11:27","2021-07-07 11:11:30",200,"{""data_failed"":[],""message"":""Success""}","2021-07-07 11:11:48","CPU Reset"
201184,"2021-07-19 09:39:22","2021-07-19 09:39:25",200,"{""data_failed"":[],""message"":""Success""}","2021-07-19 09:39:33",Update
201185,"2021-07-19 09:39:41","2021-07-19 09:39:45",200,"{""data_failed"":[],""message"":""Success""}","2021-07-19 09:39:54",Update
201186,"2021-07-07 15:39:55","2021-07-07 15:39:58",200,"{""data_failed"":[],""message"":""Success""}","2021-07-07 15:40:01","Battery Power Low (66,0)"
201188,"2021-07-19 09:40:07","2021-07-19 09:40:10",200,"{""data_failed"":[],""message"":""Success""}","2021-07-19 09:40:25",Update
201191,"2021-07-19 09:36:10","2021-07-19 09:36:23",200,"{""data_failed"":[],""message"":""Success""}","2021-07-19 09:36:42",Update
201192,"2021-07-15 15:48:31","2021-07-16 08:12:24",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 08:13:13","Battery Power Low (66,85)"
201193,"2021-06-03 14:30:07","2021-06-03 14:30:09.59","Api null","Api null","Api null","Battery Power Low (66,4) (api null)"
201194,"2021-07-19 09:41:47","2021-07-19 09:41:50",200,"{""data_failed"":[],""message"":""Success""}","2021-07-19 09:42:08",Update
201195,"2021-07-19 09:41:54","2021-07-19 09:41:56",200,"{""data_failed"":[],""message"":""Success""}","2021-07-19 09:42:09",Update
201196,"2021-07-19 09:42:00","2021-07-19 09:42:02",200,"{""data_failed"":[],""message"":""Success""}","2021-07-19 09:42:19",Update
201197,"2021-07-19 09:41:56","2021-07-19 09:41:58",200,"{""data_failed"":[],""message"":""Success""}","2021-07-19 09:42:17",Update
201198,"2021-07-19 09:42:11","2021-07-19 09:42:15",200,"{""data_failed"":[],""message"":""Success""}","2021-07-19 09:42:32",Update
201199,"2021-07-19 09:40:17","2021-07-19 09:40:38",200,"{""data_failed"":[],""message"":""Success""}","2021-07-19 09:40:50",Update
201200,"2021-07-19 09:42:13","2021-07-19 09:42:15",200,"{""data_failed"":[],""message"":""Success""}","2021-07-19 09:42:33",Update
201201,"2021-07-17 06:31:36","2021-07-17 06:31:39",200,"{""data_failed"":[],""message"":""Success""}","2021-07-17 06:32:54","CPU Reset"
201202,"2021-07-19 09:41:58","2021-07-19 09:42:23",200,"{""data_failed"":[],""message"":""Success""}","2021-07-19 09:42:42",Update
201204,"2021-07-19 09:42:22","2021-07-19 09:42:24",200,"{""data_failed"":[],""message"":""Success""}","2021-07-19 09:42:44",Update
201205,"2021-07-19 09:42:17","2021-07-19 09:42:20",200,"{""data_failed"":[],""message"":""Success""}","2021-07-19 09:42:44",Update
201206,"2021-07-19 09:42:05","2021-07-19 09:42:12",200,"{""data_failed"":[],""message"":""Success""}","2021-07-19 09:42:28",Update
201207,"2021-07-19 09:42:00","2021-07-19 09:42:03",200,"{""data_failed"":[],""message"":""Success""}","2021-07-19 09:42:18",Update
201208,"2021-07-09 09:58:57","2021-07-09 09:59:14",200,"{""data_failed"":[],""message"":""Success""}","2021-07-09 09:59:29","CPU Reset"
201209,"2021-07-19 09:42:26","2021-07-19 09:42:29",200,"{""data_failed"":[],""message"":""Success""}","2021-07-19 09:42:45",Update
201210,"2021-06-30 05:22:06","2021-06-30 05:22:09.724","Api null","Api null","Api null","CPU Reset"
201212,"2021-07-19 09:44:22","2021-07-19 09:44:24",200,"{""data_failed"":[],""message"":""Success""}","2021-07-19 09:44:35",Update
201214,"2021-07-19 09:43:36","2021-07-19 09:43:40",200,"{""data_failed"":[],""message"":""Success""}","2021-07-19 09:43:55",Update
201215,"2021-07-19 09:44:07","2021-07-19 09:44:10",200,"{""data_failed"":[],""message"":""Success""}","2021-07-19 09:44:24",Update
201216,"2021-07-19 08:36:24","2021-07-19 08:36:27",200,"{""data_failed"":[],""message"":""Success""}","2021-07-19 08:36:42",Update
201218,"2021-07-19 09:44:11","2021-07-19 09:44:13",200,"{""data_failed"":[],""message"":""Success""}","2021-07-19 09:44:26",Update
201219,"2021-07-19 09:44:35","2021-07-19 09:44:38",200,"{""data_failed"":[],""message"":""Success""}","2021-07-19 09:44:43",Update
201220,"2021-07-12 15:11:36","2021-07-12 15:11:38",200,"{""data_failed"":[],""message"":""Success""}","2021-07-12 15:11:50","Battery Power Low (66,2)"
201221,"2021-07-12 15:39:05","2021-07-12 15:39:07",200,"{""data_failed"":[],""message"":""Success""}","2021-07-12 15:39:21","CPU Reset"
201222,"2021-07-19 09:44:35","2021-07-19 09:44:48",200,"{""data_failed"":[],""message"":""Success""}","2021-07-19 09:44:53",Update
201223,"2021-07-19 09:45:01","2021-07-19 09:45:04",200,"{""data_failed"":[],""message"":""Success""}","2021-07-19 09:45:15",Update
201224,"2021-07-19 09:45:02","2021-07-19 09:45:06",200,"{""data_failed"":[],""message"":""Success""}","2021-07-19 09:45:17",Update
201225,"2021-07-19 09:44:39","2021-07-19 09:44:41",200,"{""data_failed"":[],""message"":""Success""}","2021-07-19 09:44:53",Update
201226,"2021-07-19 09:44:49","2021-07-19 09:44:51",200,"{""data_failed"":[],""message"":""Success""}","2021-07-19 09:45:06",Update
201228,"2021-07-06 17:16:11","2021-07-06 17:16:32",200,"{""data_failed"":[],""message"":""Success""}","2021-07-06 17:16:45","Battery Power Low (66,0)"
201229,"2021-07-19 09:45:42","2021-07-19 09:45:45",200,"{""data_failed"":[],""message"":""Success""}","2021-07-19 09:46:07",Update
201230,"2021-07-19 09:45:45","2021-07-19 09:45:49",200,"{""data_failed"":[],""message"":""Success""}","2021-07-19 09:46:08",Update
201231,"2021-07-19 09:45:55","2021-07-19 09:45:58",200,"{""data_failed"":[],""message"":""Success""}","2021-07-19 09:46:15",Update
201232,"2021-07-02 06:48:15","2021-07-02 12:04:00.171","Api null","Api null","Api null","Battery Power Low (66,4474) (api null)"
201233,"2021-07-14 11:01:32","2021-07-14 11:01:37",200,"{""data_failed"":[],""message"":""Success""}","2021-07-14 11:01:41","Battery Power Low (66,5333)"
201234,"2021-07-19 09:46:39","2021-07-19 09:46:42",200,"{""data_failed"":[],""message"":""Success""}","2021-07-19 09:46:58",Update
201235,"2021-07-19 09:47:32","2021-07-19 09:47:34",200,"{""data_failed"":[],""message"":""Success""}","2021-07-19 09:47:49",Update
201236,"2021-07-19 09:47:34","2021-07-19 09:47:36",200,"{""data_failed"":[],""message"":""Success""}","2021-07-19 09:47:50",Update
201237,"2021-07-19 09:46:35","2021-07-19 09:46:37",200,"{""data_failed"":[],""message"":""Success""}","2021-07-19 09:46:49",Update
201238,"2021-07-19 09:46:35","2021-07-19 09:46:37",200,"{""data_failed"":[],""message"":""Success""}","2021-07-19 09:46:49",Update
201239,"2021-07-03 10:49:34","2021-07-03 10:49:36.641","Api null","Api null","Api null","CPU Reset"
201240,"2021-07-12 19:30:47","2021-07-12 19:30:50",200,"{""data_failed"":[],""message"":""Success""}","2021-07-12 19:31:02","CPU Reset"
201241,"2021-07-15 01:24:08","2021-07-15 01:24:10",200,"{""data_failed"":[],""message"":""Success""}","2021-07-15 01:24:27","Battery Power Low (66,5154)"
201242,"2021-07-19 09:48:52","2021-07-19 09:48:54",200,"{""data_failed"":[],""message"":""Success""}","2021-07-19 09:49:03",Update
201243,"2021-07-19 09:48:23","2021-07-19 09:48:24",200,"{""data_failed"":[],""message"":""Success""}","2021-07-19 09:48:33",Update
201244,"2021-07-19 09:49:06","2021-07-19 09:49:09",200,"{""data_failed"":[],""message"":""Success""}","2021-07-19 09:49:22",Update
201245,"2021-07-19 09:48:18","2021-07-19 09:48:23",200,"{""data_failed"":[],""message"":""Success""}","2021-07-19 09:48:30",Update
201246,"2021-07-19 09:48:51","2021-07-19 09:48:53",200,"{""data_failed"":[],""message"":""Success""}","2021-07-19 09:49:02",Update
201247,"2021-07-19 09:48:20","2021-07-19 09:48:22",200,"{""data_failed"":[],""message"":""Success""}","2021-07-19 09:48:31",Update
201248,"2021-07-19 09:48:34","2021-07-19 09:48:36",200,"{""data_failed"":[],""message"":""Success""}","2021-07-19 09:48:41",Update
201249,"2021-07-19 09:49:11","2021-07-19 09:49:17",200,"{""data_failed"":[],""message"":""Success""}","2021-07-19 09:49:32",Update
201251,"2021-07-19 09:49:12","2021-07-19 09:49:14",200,"{""data_failed"":[],""message"":""Success""}","2021-07-19 09:49:31",Update
201252,"2021-07-05 03:41:24","2021-07-05 03:41:28",200,"{""data_failed"":[],""message"":""Success""}","2021-07-05 03:41:35","Battery Power Low (66,5309)"
201253,"2021-07-19 09:49:54","2021-07-19 09:49:56",200,"{""data_failed"":[],""message"":""Success""}","2021-07-19 09:50:15",Update
201254,"2021-07-19 09:50:04","2021-07-19 09:50:08",200,"{""data_failed"":[],""message"":""Success""}","2021-07-19 09:50:26",Update
201256,"2021-07-15 18:13:19","2021-07-15 18:13:22",200,"{""data_failed"":[],""message"":""Success""}","2021-07-15 18:13:29","Battery Power Low (66,5029)"
201258,"2021-07-19 09:50:03","2021-07-19 09:50:06",200,"{""data_failed"":[],""message"":""Success""}","2021-07-19 09:50:23",Update
201260,"2021-07-19 09:50:03","2021-07-19 09:50:06",200,"{""data_failed"":[],""message"":""Success""}","2021-07-19 09:50:25",Update
201261,"2021-07-19 09:47:42","2021-07-19 09:48:05",200,"{""data_failed"":[],""message"":""Success""}","2021-07-19 09:48:23",Update
201263,"2021-07-19 09:50:08","2021-07-19 09:50:11",200,"{""data_failed"":[],""message"":""Success""}","2021-07-19 09:50:26",Update
201264,"2021-07-19 09:49:41","2021-07-19 09:49:45",200,"{""data_failed"":[],""message"":""Success""}","2021-07-19 09:50:10",Update
201265,"2021-07-19 09:50:08","2021-07-19 09:50:12",200,"{""data_failed"":[],""message"":""Success""}","2021-07-19 09:50:27",Update
201266,"2021-07-19 09:49:42","2021-07-19 09:49:45",200,"{""data_failed"":[],""message"":""Success""}","2021-07-19 09:50:10",Update
201267,"2021-07-19 09:50:27","2021-07-19 09:50:31",200,"{""data_failed"":[],""message"":""Success""}","2021-07-19 09:50:48",Update
201268,"2021-07-19 09:50:28","2021-07-19 09:50:32",200,"{""data_failed"":[],""message"":""Success""}","2021-07-19 09:50:48",Update
201269,"2021-07-19 09:49:57","2021-07-19 09:50:04",200,"{""data_failed"":[],""message"":""Success""}","2021-07-19 09:50:26",Update
201270,"2021-07-19 09:50:10","2021-07-19 09:50:13",200,"{""data_failed"":[],""message"":""Success""}","2021-07-19 09:50:27",Update
201271,"2021-07-17 12:51:45","2021-07-17 12:51:50",200,"{""data_failed"":[],""message"":""Success""}","2021-07-17 12:51:58","CPU Reset"
201272,"2021-07-19 09:50:23","2021-07-19 09:50:31",200,"{""data_failed"":[],""message"":""Success""}","2021-07-19 09:50:45",Update
202001,"2021-07-19 09:48:57","2021-07-19 09:49:18",200,"{""data_failed"":[],""message"":""Success""}","2021-07-19 09:49:32",Update
202002,"2021-07-19 09:50:20","2021-07-19 09:50:23",200,"{""data_failed"":[],""message"":""Success""}","2021-07-19 09:50:35",Update
202003,"2021-07-19 09:50:12","2021-07-19 09:50:14",200,"{""data_failed"":[],""message"":""Success""}","2021-07-19 09:50:33",Update
202004,"2021-07-19 09:50:34","2021-07-19 09:50:38",200,"{""data_failed"":[],""message"":""Success""}","2021-07-19 09:50:53",Update
202005,"2021-07-19 09:50:19","2021-07-19 09:50:21",200,"{""data_failed"":[],""message"":""Success""}","2021-07-19 09:50:34",Update
202006,"2021-07-19 09:49:44","2021-07-19 09:49:47",200,"{""data_failed"":[],""message"":""Success""}","2021-07-19 09:50:04",Update
202007,"2021-07-19 09:49:57","2021-07-19 09:50:01",200,"{""data_failed"":[],""message"":""Success""}","2021-07-19 09:50:14",Update
202009,"2021-07-19 09:50:38","2021-07-19 09:50:41",200,"{""data_failed"":[],""message"":""Success""}","2021-07-19 09:50:55",Update
202010,"2021-07-19 09:50:07","2021-07-19 09:50:12",200,"{""data_failed"":[],""message"":""Success""}","2021-07-19 09:50:25",Update
202011,"2021-07-19 09:50:35","2021-07-19 09:50:38",200,"{""data_failed"":[],""message"":""Success""}","2021-07-19 09:50:54",Update
202012,"2021-07-19 09:50:33","2021-07-19 09:50:36",200,"{""data_failed"":[],""message"":""Success""}","2021-07-19 09:50:54",Update
202013,"2021-07-19 09:50:11","2021-07-19 09:50:15",200,"{""data_failed"":[],""message"":""Success""}","2021-07-19 09:50:34",Update
202014,"2021-06-14 11:38:08.75","2021-06-14 11:38:11.19","Api null","Api null","Api null","Battery Power Low (66,6012) (api null)"
202015,"2021-07-19 09:51:39","2021-07-19 09:51:44",200,"{""data_failed"":[],""message"":""Success""}","2021-07-19 09:51:55",Update
202016,"2021-07-19 09:51:30","2021-07-19 09:51:33",200,"{""data_failed"":[],""message"":""Success""}","2021-07-19 09:51:47",Update
202017,"2021-07-19 09:51:52","2021-07-19 09:51:57",200,"{""data_failed"":[],""message"":""Success""}","2021-07-19 09:52:07",Update
202018,"2021-07-19 09:51:04","2021-07-19 09:51:08",200,"{""data_failed"":[],""message"":""Success""}","2021-07-19 09:51:24",Update
202019,"2021-07-19 09:51:05","2021-07-19 09:51:07",200,"{""data_failed"":[],""message"":""Success""}","2021-07-19 09:51:15",Update
202020,"2021-07-19 09:51:44","2021-07-19 09:51:47",200,"{""data_failed"":[],""message"":""Success""}","2021-07-19 09:51:56",Update
