VID,Devicetime,Servertime,"HTML Response","XML Response","Last Posttime",Comment
202021,"2021-07-16 14:13:59","2021-07-16 14:14:01",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:15:01",Update
202022,"2021-07-16 13:48:47","2021-07-16 13:48:50",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 13:48:59",Update
202023,"2021-07-16 14:15:37","2021-07-16 14:15:40",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:15:54",Update
202024,"2021-07-16 14:15:51","2021-07-16 14:15:54",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:16:15",Update
202025,"2021-07-16 14:15:29","2021-07-16 14:15:44",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:16:03",Update
202026,"2021-07-16 14:15:58","2021-07-16 14:16:01",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:16:16",Update
202027,"2021-07-16 14:15:27","2021-07-16 14:15:30",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:15:42",Update
202028,"2021-07-16 14:15:56","2021-07-16 14:15:59",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:16:16",Update
202029,"2021-07-16 14:15:43","2021-07-16 14:15:47",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:16:04",Update
202030,"2021-07-16 14:15:57","2021-07-16 14:16:00",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:16:16",Update
202032,"2021-07-16 14:15:37","2021-07-16 14:15:40",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:15:54",Update
202033,"2021-07-16 14:15:40","2021-07-16 14:15:43",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:16:02",Update
202035,"2021-07-16 14:15:55","2021-07-16 14:15:57",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:16:14",Update
202036,"2021-07-16 14:15:35","2021-07-16 14:15:38",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:15:54",Update
202037,"2021-07-16 14:11:35","2021-07-16 14:11:50",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:11:58",Update
202038,"2021-07-16 14:16:01","2021-07-16 14:16:05",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:16:23",Update
202039,"2021-07-16 14:15:41","2021-07-16 14:15:45",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:16:03",Update
202040,"2021-07-16 14:16:12","2021-07-16 14:16:15",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:16:33",Update
202041,"2021-07-16 14:15:57","2021-07-16 14:16:00",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:16:13",Update
202042,"2021-07-16 14:13:18","2021-07-16 14:13:22",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:13:39",Update
202043,"2021-07-16 14:15:49","2021-07-16 14:15:52",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:16:07",Update
202044,"2021-07-16 14:15:37","2021-07-16 14:15:39",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:15:53",Update
202045,"2021-07-16 14:15:39","2021-07-16 14:15:42",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:15:55",Update
202046,"2021-07-16 14:15:46","2021-07-16 14:15:50",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:16:07",Update
202047,"2021-07-16 14:16:21","2021-07-16 14:16:24",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:16:35",Update
202048,"2021-07-16 14:14:05","2021-07-16 14:14:56",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:15:18",Update
202049,"2021-07-16 14:16:02","2021-07-16 14:16:06",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:16:23",Update
202050,"2021-07-16 14:16:05","2021-07-16 14:16:07",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:16:24",Update
202051,"2021-07-16 14:15:55","2021-07-16 14:15:58",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:16:15",Update
202052,"2021-07-16 14:16:16","2021-07-16 14:16:22",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:16:35",Update
202053,"2021-07-16 14:14:07","2021-07-16 14:14:58",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:15:19",Update
202054,"2021-07-16 14:15:55","2021-07-16 14:16:11",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:16:24",Update
202055,"2021-07-16 14:15:44","2021-07-16 14:15:49",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:16:04",Update
202056,"2021-07-16 14:16:06","2021-07-16 14:16:10",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:16:25",Update
202057,"2021-07-16 14:15:35","2021-07-16 14:15:39",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:15:53",Update
202059,"2021-07-16 14:15:56","2021-07-16 14:15:59",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:16:16",Update
202060,"2021-07-16 14:15:53","2021-07-16 14:15:57",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:16:14",Update
202061,"2021-07-16 14:15:28","2021-07-16 14:15:31",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:15:44",Update
202062,"2021-07-16 14:15:29","2021-07-16 14:15:32",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:15:44",Update
202063,"2021-07-16 14:15:55","2021-07-16 14:15:58",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:16:14",Update
202064,"2021-07-16 14:15:36","2021-07-16 14:15:40",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:15:53",Update
202065,"2021-07-16 14:15:33","2021-07-16 14:15:36",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:15:52",Update
202066,"2021-07-16 14:16:47","2021-07-16 14:16:51",null,null,null,"Temp Error (72,3000)"
202067,"2021-07-16 14:16:48","2021-07-16 14:16:52",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:17:05",Update
202068,"2021-07-16 14:16:20","2021-07-16 14:16:24",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:16:34",Update
202069,"2021-07-16 14:16:03","2021-07-16 14:16:06",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:16:25",Update
202070,"2021-07-16 14:15:53","2021-07-16 14:15:57",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:16:13",Update
202071,"2021-07-16 14:16:27","2021-07-16 14:16:30",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:16:44",Update
202072,"2021-07-16 14:16:03","2021-07-16 14:16:06",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:16:23",Update
202073,"2021-07-16 14:16:53","2021-07-16 14:16:56",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:17:06",Update
202074,"2021-07-16 14:16:45","2021-07-16 14:16:48",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:17:05",Update
202077,"2021-07-16 13:23:39","2021-07-16 13:23:43",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 13:23:56",Update
202078,"2021-07-16 14:16:17","2021-07-16 14:16:21",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:16:34",Update
202079,"2021-07-16 14:15:58","2021-07-16 14:16:01",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:16:15",Update
202080,"2021-07-16 14:15:36","2021-07-16 14:15:39",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:15:54",Update
202083,"2021-07-16 14:16:15","2021-07-16 14:16:17",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:16:33",Update
202084,"2021-07-16 14:16:22","2021-07-16 14:16:25",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:16:43",Update
202085,"2021-07-16 14:16:06","2021-07-16 14:16:10",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:16:23",Update
202086,"2021-07-16 14:16:52","2021-07-16 14:16:55",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:17:05",Update
202087,"2021-07-16 14:16:44","2021-07-16 14:16:47",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:17:04",Update
202088,"2021-07-16 14:16:31","2021-07-16 14:16:39",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:16:55",Update
202090,"2021-07-16 14:15:57","2021-07-16 14:16:00",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:16:15",Update
202091,"2021-07-16 14:16:30","2021-07-16 14:16:38",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:16:54",Update
202092,"2021-07-16 14:16:39","2021-07-16 14:16:43",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:16:56",Update
202093,"2021-07-16 14:16:27","2021-07-16 14:16:30",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:16:45",Update
202094,"2021-07-16 14:15:55","2021-07-16 14:15:57",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:16:14",Update
202095,"2021-07-16 14:15:57","2021-07-16 14:16:00",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:16:16",Update
202096,"2021-07-16 14:16:16","2021-07-16 14:16:20",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:16:35",Update
202097,"2021-07-16 14:16:38","2021-07-16 14:16:41",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:16:56",Update
202098,"2021-07-16 14:16:25","2021-07-16 14:16:31",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:16:44",Update
202099,"2021-07-16 14:16:19","2021-07-16 14:16:21",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:16:36",Update
202100,"2021-07-16 14:16:34","2021-07-16 14:16:39",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:16:56",Update
202101,"2021-07-16 14:16:30","2021-07-16 14:16:34",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:16:45",Update
202102,"2021-07-16 14:09:20","2021-07-16 14:09:23",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:09:33",Update
202103,"2021-07-16 14:15:59","2021-07-16 14:16:06",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:16:23",Update
202104,"2021-07-16 14:16:25","2021-07-16 14:16:28",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:16:44",Update
202105,"2021-07-16 14:16:30","2021-07-16 14:16:33",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:16:46",Update
202106,"2021-07-16 14:16:43","2021-07-16 14:16:45",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:16:56",Update
202108,"2021-07-16 14:11:37","2021-07-16 14:11:39",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:11:48",Update
202109,"2021-07-16 14:16:38","2021-07-16 14:16:40",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:16:55",Update
202110,"2021-07-16 14:16:31","2021-07-16 14:16:34",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:16:46",Update
202112,"2021-07-16 14:15:58","2021-07-16 14:16:01",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:16:15",Update
202113,"2021-07-16 14:16:53","2021-07-16 14:16:56",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:17:04",Update
202115,"2021-07-16 14:15:58","2021-07-16 14:16:01",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:16:16",Update
202120,"2021-07-16 14:16:31","2021-07-16 14:16:34",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:16:45",Update
202121,"2021-07-16 14:16:01","2021-07-16 14:16:05",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:16:25",Update
202123,"2021-07-16 14:16:28","2021-07-16 14:16:31",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:16:46",Update
202124,"2021-07-16 14:16:33","2021-07-16 14:16:36",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:16:54",Update
202125,"2021-07-16 14:16:21","2021-07-16 14:16:24",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:16:35",Update
202126,"2021-07-16 14:16:13","2021-07-16 14:16:16",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:16:33",Update
202127,"2021-07-16 14:16:08","2021-07-16 14:16:11",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:16:26",Update
202128,"2021-07-16 14:16:25","2021-07-16 14:16:28",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:16:45",Update
202129,"2021-07-16 14:16:14","2021-07-16 14:16:17",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:16:34",Update
202130,"2021-07-16 14:16:40","2021-07-16 14:16:43",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:16:54",Update
202131,"2021-07-16 14:16:04","2021-07-16 14:16:07",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:16:23",Update
202132,"2021-07-16 14:16:47","2021-07-16 14:16:52",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:17:07",Update
202133,"2021-07-16 14:16:36","2021-07-16 14:16:40",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:16:54",Update
202134,"2021-07-08 12:40:04","2021-07-08 12:40:06",200,"{""data_failed"":[],""message"":""Success""}","2021-07-08 12:40:15","CPU Reset"
202136,"2021-07-16 14:16:43","2021-07-16 14:16:55",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:17:04",Update
202137,"2021-07-16 14:16:46","2021-07-16 14:16:49",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:17:05",Update
202138,"2021-07-16 14:16:52","2021-07-16 14:16:55",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:17:07",Update
202139,"2021-07-16 14:17:14","2021-07-16 14:17:20",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:17:36",Update
202140,"2021-07-16 14:17:11","2021-07-16 14:17:14",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:17:27",Update
202141,"2021-07-16 14:16:47","2021-07-16 14:16:50",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:17:05",Update
202142,"2021-07-16 14:16:47","2021-07-16 14:16:48",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:17:07",Update
202143,"2021-07-16 14:13:09","2021-07-16 14:13:27",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:13:39",Update
202144,"2021-07-16 14:17:00","2021-07-16 14:17:03",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:17:17",Update
202145,"2021-07-16 14:17:09","2021-07-16 14:17:12",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:17:27",Update
202146,"2021-07-16 14:17:18","2021-07-16 14:17:20",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:17:36",Update
202147,"2021-07-16 14:16:48","2021-07-16 14:16:51",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:17:07",Update
202149,"2021-07-16 14:17:18","2021-07-16 14:17:21",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:17:37",Update
202150,"2021-07-16 14:16:55","2021-07-16 14:16:58",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:17:14",Update
202151,"2021-07-16 14:16:59","2021-07-16 14:17:02",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:17:16",Update
202152,"2021-07-16 14:17:34","2021-07-16 14:17:37",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:17:46",Update
202155,"2021-07-16 14:17:23","2021-07-16 14:17:26",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:17:35",Update
202156,"2021-07-16 14:17:04","2021-07-16 14:17:06",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:17:18",Update
202157,"2021-07-16 14:16:49","2021-07-16 14:16:53",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:17:08",Update
202160,"2021-07-16 14:16:47","2021-07-16 14:16:50",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:17:07",Update
202161,"2021-07-16 14:17:31","2021-07-16 14:17:33",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:17:46",Update
202165,"2021-07-16 14:16:38","2021-07-16 14:16:41",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:16:54",Update
202166,"2021-07-16 14:17:00","2021-07-16 14:17:03",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:17:16",Update
202168,"2021-07-16 14:16:54","2021-07-16 14:16:56",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:17:05",Update
202169,"2021-07-16 14:18:01","2021-07-16 14:18:05",null,null,null,"Temp Error (72,3000)"
202170,"2021-07-16 14:17:15","2021-07-16 14:17:17",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:17:26",Update
202172,"2021-07-16 14:18:02","2021-07-16 14:18:04",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:18:17",Update
202173,"2021-07-16 13:35:50","2021-07-16 13:35:54",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 13:36:07",Update
202174,"2021-07-16 14:17:56","2021-07-16 14:17:59",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:18:07",Update
202175,"2021-07-16 14:17:39","2021-07-16 14:17:42",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:17:55",Update
202178,"2021-07-16 14:17:34","2021-07-16 14:17:37",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:17:45",Update
202179,"2021-07-16 14:17:11","2021-07-16 14:17:14",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:17:24",Update
202180,"2021-07-16 14:18:02","2021-07-16 14:18:05",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:18:18",Update
202181,"2021-07-16 14:17:32","2021-07-16 14:17:35",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:17:47",Update
202182,"2021-07-16 14:17:36","2021-07-16 14:17:39",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:17:57",Update
202183,"2021-07-16 14:17:37","2021-07-16 14:17:39",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:17:58",Update
202184,"2021-07-16 14:17:22","2021-07-16 14:17:24",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:17:36",Update
202185,"2021-07-16 14:18:00","2021-07-16 14:18:02",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:18:17",Update
202187,"2021-07-16 14:17:56","2021-07-16 14:17:59",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:18:06",Update
202188,"2021-07-16 14:17:24","2021-07-16 14:17:27",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:17:37",Update
202189,"2021-07-16 14:17:11","2021-07-16 14:17:13",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:17:26",Update
202190,"2021-07-16 14:17:34","2021-07-16 14:17:36",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:17:49",Update
202193,"2021-07-16 14:17:28","2021-07-16 14:17:30",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:17:47",Update
202195,"2021-07-16 14:15:29","2021-07-16 14:16:47",null,null,null,"Temp Error (72,3000)"
202196,"2021-07-16 14:17:53","2021-07-16 14:17:56",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:18:08",Update
202197,"2021-07-16 14:11:52","2021-07-16 14:11:55",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:12:06",Update
202198,"2021-07-16 14:17:45","2021-07-16 14:17:49",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:17:56",Update
202199,"2021-07-16 14:18:00","2021-07-16 14:18:02",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:18:19",Update
202200,"2021-07-16 14:18:29","2021-07-16 14:18:32",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:18:41",Update
202201,"2021-07-16 14:17:42","2021-07-16 14:17:45",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:17:58",Update
202203,"2021-07-16 14:17:59","2021-07-16 14:18:01",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:18:19",Update
202204,"2021-07-16 14:18:31","2021-07-16 14:18:33",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:18:49",Update
202205,"2021-07-16 14:18:17","2021-07-16 14:18:21",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:18:28",Update
202206,"2021-07-16 14:18:05","2021-07-16 14:18:07",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:18:19",Update
202207,"2021-07-16 14:18:05","2021-07-16 14:18:08",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:18:20",Update
202208,"2021-07-16 14:17:36","2021-07-16 14:17:39",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:17:58",Update
202209,"2021-07-16 14:18:08","2021-07-16 14:18:12",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:18:27",Update
202210,"2021-07-16 14:18:31","2021-07-16 14:18:33",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:18:51",Update
202211,"2021-06-30 16:13:41","2021-06-30 16:13:43.903","Api null","Api null","Api null","CPU Reset"
202212,"2021-07-15 07:01:37","2021-07-15 07:01:39",200,"{""data_failed"":[],""message"":""Success""}","2021-07-15 07:01:47","Temp Error (72,0)"
202213,"2021-07-16 14:20:14","2021-07-16 14:20:17",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:20:21",Update
202214,"2021-07-16 14:20:46","2021-07-16 14:20:52",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:21:11",Update
202215,"2021-07-16 14:21:04","2021-07-16 14:21:07",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:21:23",Update
202217,"2021-05-31 08:47:00","2021-05-31 08:47:05.462","Api null","Api null","Api null","CPU Reset"
202218,"2021-07-16 14:23:13","2021-07-16 14:23:17",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:23:26",Update
202220,"2021-07-11 04:38:14","2021-07-11 04:38:18",200,"{""data_failed"":[],""message"":""Success""}","2021-07-11 04:38:34","Battery Power Low (66,5613)"
202221,"2021-07-16 14:23:06","2021-07-16 14:23:09",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:23:25",Update
202222,"2021-07-16 14:23:08","2021-07-16 14:23:12",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:23:26",Update
202223,"2021-07-16 14:23:05","2021-07-16 14:23:07",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:23:15",Update
202224,"2021-07-16 14:24:03","2021-07-16 14:23:53",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:24:06",Update
202225,"2021-07-16 14:23:14","2021-07-16 14:23:16",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:23:27",Update
202226,"2021-07-16 14:23:41","2021-07-16 14:23:43",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:23:58",Update
202227,"2021-05-19 20:06:49","2021-05-19 20:07:10.04","Api null","Api null","Api null","CPU Reset"
202228,"2021-07-16 14:26:53","2021-07-16 14:26:55",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:27:13",Update
202229,"2021-07-16 14:26:39","2021-07-16 14:26:42",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:27:01",Update
202231,"2021-07-12 16:04:00","2021-07-12 16:04:03",200,"{""data_failed"":[],""message"":""Success""}","2021-07-12 16:04:15","Temp Error (72,3000)"
202233,"2021-07-16 14:26:29","2021-07-16 14:26:33",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:26:51",Update
202234,"2021-07-16 14:26:45","2021-07-16 14:26:48",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:27:03",Update
202235,"2021-07-15 14:30:55","2021-07-15 14:30:58",200,"{""data_failed"":[],""message"":""Success""}","2021-07-15 14:31:11","CPU Reset"
202236,"2021-07-16 14:26:33","2021-07-16 14:26:37",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:26:53",Update
202237,"2021-07-16 14:27:46","2021-07-16 14:27:49",null,null,null,"Temp Error (72,3000)"
202238,"2021-07-16 14:27:41","2021-07-16 14:27:46",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:28:02",Update
202239,"2021-07-16 14:26:54","2021-07-16 14:26:56",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:27:13",Update
202240,"2021-07-16 14:27:07","2021-07-16 14:27:10",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:27:23",Update
202241,"2021-07-16 14:27:11","2021-07-16 14:27:13",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:27:31",Update
202242,"2021-07-16 14:26:54","2021-07-16 14:26:56",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:27:12",Update
202243,"2021-07-16 14:27:21","2021-07-16 14:27:27",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:27:43",Update
202244,"2021-07-16 14:27:18","2021-07-16 14:27:21",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:27:32",Update
202245,"2021-07-16 14:27:22","2021-07-16 14:27:25",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:27:44",Update
202246,"2021-07-16 14:27:35","2021-07-16 14:27:37",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:27:53",Update
202247,"2021-07-16 14:27:11","2021-07-16 14:27:14",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:27:32",Update
202248,"2021-07-16 14:27:07","2021-07-16 14:27:11",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:27:23",Update
202249,"2021-07-16 14:27:20","2021-07-16 14:27:23",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:27:41",Update
202250,"2021-07-12 13:55:02","2021-07-12 13:55:06",200,"{""data_failed"":[],""message"":""Success""}","2021-07-12 13:55:22","CPU Reset"
202251,"2021-07-16 14:27:21","2021-07-16 14:27:24",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:27:41",Update
202252,"2021-07-16 14:27:40","2021-07-16 14:27:43",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:27:53",Update
202253,"2021-07-16 14:27:55","2021-07-16 14:27:56",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:28:16",Update
202254,"2021-07-16 14:27:52","2021-07-16 14:27:55",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:28:13",Update
202255,"2021-07-16 14:28:03","2021-07-16 14:28:05",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:28:22",Update
202256,"2021-07-16 14:27:56","2021-07-16 14:27:59",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:28:17",Update
202257,"2021-07-16 14:27:54","2021-07-16 14:27:57",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:28:15",Update
202258,"2021-07-16 14:27:47","2021-07-16 14:27:50",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:28:02",Update
202260,"2021-07-16 14:27:48","2021-07-16 14:27:51",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:28:03",Update
202262,"2021-07-16 14:27:11","2021-07-16 14:27:14",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:27:32",Update
202264,"2021-07-16 14:27:24","2021-07-16 14:27:43",200,"{""data_failed"":[],""message"":""Success""}","2021-07-16 14:27:57",Update
