VID,"2021-07-26 10:19:50","2021-07-26 10:19:53.404","Api null","Api null","Api null","CPU Reset"
202021,"2021-07-26 10:41:36","2021-07-26 10:41:41",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:41:55",Update
202022,"2021-07-26 10:41:15","2021-07-26 10:41:18",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:41:33",Update
202023,"2021-07-26 10:42:05","2021-07-26 10:42:07",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:42:14",Update
202024,"2021-07-26 10:41:28","2021-07-26 10:41:31",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:41:43",Update
202025,"2021-07-26 10:33:14","2021-07-26 10:33:27",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:33:37",Update
202026,"2021-07-26 10:41:17","2021-07-26 10:41:20",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:41:36",Update
202027,"2021-07-26 10:41:28","2021-07-26 10:41:31",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:41:45",Update
202028,"2021-07-26 10:41:42","2021-07-26 10:41:44",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:41:57",Update
202029,"2021-07-26 10:42:04","2021-07-26 10:42:08",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:42:25",Update
202030,"2021-07-26 10:41:29","2021-07-26 10:41:32",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:41:46",Update
202032,"2021-07-26 10:41:54","2021-07-26 10:41:57",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:42:14",Update
202033,"2021-07-26 10:41:54","2021-07-26 10:41:57",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:42:17",Update
202035,"2021-07-26 10:42:02","2021-07-26 10:42:06",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:42:20",Update
202036,"2021-07-26 10:41:02","2021-07-26 10:41:09",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:41:23",Update
202037,"2021-07-26 10:38:19","2021-07-26 10:38:57",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:39:20",Update
202038,"2021-07-26 10:41:51","2021-07-26 10:41:54",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:42:06",Update
202039,"2021-07-26 10:41:58","2021-07-26 10:42:00",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:42:19",Update
202040,"2021-07-26 10:41:52","2021-07-26 10:41:58",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:42:14",Update
202041,"2021-07-26 10:41:31","2021-07-26 10:41:34",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:41:53",Update
202042,"2021-07-26 10:41:28","2021-07-26 10:41:31",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:41:45",Update
202043,"2021-07-26 10:41:37","2021-07-26 10:41:40",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:41:56",Update
202044,"2021-07-26 10:41:51","2021-07-26 10:41:54",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:42:05",Update
202045,"2021-07-26 10:42:20","2021-07-26 10:42:23",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:42:35",Update
202046,"2021-07-26 10:42:08","2021-07-26 10:42:10",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:42:28",Update
202047,"2021-07-26 10:42:06","2021-07-26 10:42:09",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:42:26",Update
202048,"2021-07-26 10:39:53","2021-07-26 10:40:27",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:40:41",Update
202049,"2021-07-26 10:41:58","2021-07-26 10:42:01",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:42:17",Update
202050,"2021-07-26 10:42:11","2021-07-26 10:42:14",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:42:29",Update
202051,"2021-07-26 10:42:27","2021-07-26 10:42:29",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:42:36",Update
202052,"2021-07-26 10:41:28","2021-07-26 10:41:31",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:41:45",Update
202053,"2021-07-26 10:40:13","2021-07-26 10:40:35",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:40:55",Update
202054,"2021-07-26 10:42:10","2021-07-26 10:42:13",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:42:27",Update
202055,"2021-07-26 10:37:36","2021-07-26 10:37:38",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:37:56",Update
202056,"2021-07-26 10:41:36","2021-07-26 10:41:39",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:41:53",Update
202057,"2021-07-26 10:41:38","2021-07-26 10:41:40",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:41:54",Update
202059,"2021-07-26 10:40:00","2021-07-26 10:40:07",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:40:19",Update
202060,"2021-07-24 08:49:38","2021-07-24 08:49:42",200,"{""data_failed"":[],""message"":""Success""}","2021-07-24 08:49:56","CPU Reset"
202061,"2021-07-26 10:42:10","2021-07-26 10:42:14",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:42:27",Update
202062,"2021-07-26 10:42:26","2021-07-26 10:42:29",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:42:39",Update
202063,"2021-07-26 10:41:34","2021-07-26 10:41:38",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:41:54",Update
202064,"2021-07-26 10:26:31","2021-07-26 10:26:34",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:26:47",Update
202065,"2021-07-26 10:42:02","2021-07-26 10:42:05",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:42:17",Update
202066,"2021-07-26 10:42:25","2021-07-26 10:42:28",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:42:39",Update
202067,"2021-07-26 10:42:23","2021-07-26 10:42:26",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:42:38",Update
202068,"2021-07-26 10:41:39","2021-07-26 10:41:43",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:41:57",Update
202069,"2021-07-26 10:41:35","2021-07-26 10:41:38",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:41:55",Update
202070,"2021-07-26 10:42:18","2021-07-26 10:42:20",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:42:35",Update
202071,"2021-07-26 10:42:23","2021-07-26 10:42:26",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:42:38",Update
202072,"2021-07-26 10:40:09","2021-07-26 10:40:13",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:40:20",Update
202073,"2021-07-26 10:41:37","2021-07-26 10:41:40",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:41:57",Update
202074,"2021-07-26 10:41:31","2021-07-26 10:41:36",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:41:53",Update
202077,"2021-07-26 10:41:31","2021-07-26 10:41:34",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:41:55",Update
202078,"2021-07-26 10:41:47","2021-07-26 10:41:49",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:42:05",Update
202079,"2021-07-26 10:41:52","2021-07-26 10:41:54",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:42:06",Update
202080,"2021-07-26 10:36:59","2021-07-26 10:37:03",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:37:25",Update
202083,"2021-07-26 10:41:34","2021-07-26 10:41:35",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:41:56",Update
202084,"2021-07-26 10:41:40","2021-07-26 10:41:43",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:41:57",Update
202085,"2021-07-26 10:41:31","2021-07-26 10:41:34",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:41:45",Update
202086,"2021-07-26 10:41:59","2021-07-26 10:42:01",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:42:16",Update
202087,"2021-07-26 10:41:50","2021-07-26 10:41:53",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:42:06",Update
202088,"2021-07-26 10:41:41","2021-07-26 10:41:43",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:41:57",Update
202090,"2021-07-26 10:41:28","2021-07-26 10:41:31",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:41:43",Update
202091,"2021-07-25 19:42:04","2021-07-26 09:30:04",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 09:30:24",Update
202092,"2021-07-26 10:40:37","2021-07-26 10:40:40",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:41:03",Update
202093,"2021-07-26 09:10:21","2021-07-26 09:10:25",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 09:10:42",Update
202094,"2021-07-26 10:40:58","2021-07-26 10:41:00",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:41:14",Update
202095,"2021-07-26 10:40:53","2021-07-26 10:40:58",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:41:13",Update
202096,"2021-07-26 10:40:43","2021-07-26 10:40:46",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:41:04",Update
202097,"2021-07-26 10:40:43","2021-07-26 10:40:45",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:41:05",Update
202098,"2021-07-26 10:40:52","2021-07-26 10:40:55",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:41:11",Update
202099,"2021-07-26 10:36:58","2021-07-26 10:37:02",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:37:18",Update
202100,"2021-07-26 10:40:36","2021-07-26 10:40:39",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:41:00",Update
202101,"2021-07-25 19:16:30","2021-07-25 19:16:36",200,"{""data_failed"":[],""message"":""Success""}","2021-07-25 19:16:53","CPU Reset"
202102,"2021-07-26 10:42:13","2021-07-26 10:42:15",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:42:27",Update
202103,"2021-07-26 10:41:56","2021-07-26 10:42:00",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:42:17",Update
202104,"2021-07-26 10:41:37","2021-07-26 10:41:41",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:41:54",Update
202105,"2021-07-26 10:41:49","2021-07-26 10:41:53",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:42:07",Update
202106,"2021-07-26 10:41:43","2021-07-26 10:41:46",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:42:06",Update
202108,"2021-07-26 10:41:39","2021-07-26 10:41:42",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:41:56",Update
202109,"2021-07-26 10:42:18","2021-07-26 10:42:21",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:42:36",Update
202110,"2021-07-26 10:42:25","2021-07-26 10:42:28",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:42:38",Update
202112,"2021-07-26 10:42:01","2021-07-26 10:42:04",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:42:16",Update
202113,"2021-07-26 10:42:11","2021-07-26 10:42:14",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:42:25",Update
202115,"2021-07-26 10:41:41","2021-07-26 10:41:45",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:42:05",Update
202120,"2021-07-26 10:42:33","2021-07-26 10:42:35",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:42:47",Update
202121,"2021-07-26 10:41:17","2021-07-26 10:41:20",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:41:32",Update
202123,"2021-07-26 10:41:36","2021-07-26 10:41:39",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:41:56",Update
202124,"2021-07-26 10:41:49","2021-07-26 10:41:51",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:42:06",Update
202125,"2021-07-26 10:33:51","2021-07-26 10:33:53",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:34:17",Update
202126,"2021-07-26 10:41:44","2021-07-26 10:41:47",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:42:04",Update
202127,"2021-07-26 10:41:19","2021-07-26 10:41:22",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:41:37",Update
202128,"2021-07-26 10:41:17","2021-07-26 10:41:20",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:41:36",Update
202129,"2021-07-26 10:41:27","2021-07-26 10:41:33",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:41:45",Update
202130,"2021-07-26 10:42:00","2021-07-26 10:42:03",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:42:17",Update
202131,"2021-07-26 10:41:38","2021-07-26 10:41:40",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:41:57",Update
202132,"2021-07-26 10:42:21","2021-07-26 10:42:24",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:42:37",Update
202133,"2021-07-26 10:41:36","2021-07-26 10:41:39",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:41:55",Update
202134,"2021-07-08 12:39:04","2021-07-08 12:39:06.679","Api null","Api null","Api null","CPU Reset"
202136,"2021-07-26 10:42:33","2021-07-26 10:42:36",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:42:49",Update
202137,"2021-07-26 10:42:01","2021-07-26 10:42:04",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:42:17",Update
202138,"2021-07-26 10:41:39","2021-07-26 10:41:42",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:41:57",Update
202139,"2021-07-26 10:42:14","2021-07-26 10:42:17",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:42:26",Update
202140,"2021-07-26 10:42:22","2021-07-26 10:42:26",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:42:39",Update
202141,"2021-07-26 10:32:20","2021-07-26 10:32:22",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:33:41",Update
202142,"2021-07-26 10:42:28","2021-07-26 10:42:31",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:42:48",Update
202143,"2021-07-26 01:56:25","2021-07-26 01:58:41",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 01:59:50",Update
202144,"2021-07-26 08:24:07","2021-07-26 09:26:35",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 09:26:56",Update
202145,"2021-07-26 10:42:35","2021-07-26 10:42:38",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:42:49",Update
202146,"2021-07-26 10:42:27","2021-07-26 10:42:30",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:42:36",Update
202147,"2021-07-26 10:42:07","2021-07-26 10:42:14",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:42:25",Update
202149,"2021-07-26 10:42:41","2021-07-26 10:42:44",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:42:56",Update
202150,"2021-07-26 10:42:01","2021-07-26 10:42:03",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:42:18",Update
202151,"2021-07-26 10:41:37","2021-07-26 10:41:41",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:41:55",Update
202152,"2021-07-26 10:42:18","2021-07-26 10:42:22",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:42:36",Update
202155,"2021-07-26 10:42:00","2021-07-26 10:42:03",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:42:14",Update
202156,"2021-07-26 10:41:49","2021-07-26 10:41:52",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:42:07",Update
202157,"2021-07-26 10:42:12","2021-07-26 10:42:15",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:42:27",Update
202160,"2021-07-26 10:42:21","2021-07-26 10:42:24",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:42:38",Update
202161,"2021-07-26 10:42:42","2021-07-26 10:42:44",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:42:58",Update
202165,"2021-07-26 10:42:33","2021-07-26 10:42:36",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:42:49",Update
202166,"2021-07-25 10:12:36","2021-07-25 10:12:38",200,"{""data_failed"":[],""message"":""Success""}","2021-07-25 10:12:55","Battery Power Low (66,3)"
202168,"2021-07-26 10:00:55","2021-07-26 10:00:57",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:01:11",Update
202169,"2021-07-26 10:43:06","2021-07-26 10:43:08",null,null,null,"Temp Error (72,3000)"
202170,"2021-07-26 10:43:20","2021-07-26 10:43:23",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:43:40",Update
202172,"2021-07-26 10:42:28","2021-07-26 10:42:31",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:42:49",Update
202173,"2021-07-26 10:42:51","2021-07-26 10:42:54",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:43:08",Update
202174,"2021-07-26 10:43:09","2021-07-26 10:43:11",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:43:20",Update
202175,"2021-07-26 10:43:03","2021-07-26 10:43:07",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:43:18",Update
202178,"2021-07-26 10:42:38","2021-07-26 10:42:41",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:42:50",Update
202179,"2021-07-26 10:42:27","2021-07-26 10:42:30",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:42:45",Update
202180,"2021-07-26 10:42:42","2021-07-26 10:42:45",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:42:59",Update
202181,"2021-07-26 10:43:19","2021-07-26 10:43:23",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:43:43",Update
202182,"2021-07-26 10:43:15","2021-07-26 10:43:18",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:43:39",Update
202183,"2021-07-26 10:42:40","2021-07-26 10:42:46",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:42:56",Update
202184,"2021-07-26 10:42:29","2021-07-26 10:42:32",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:42:48",Update
202185,"2021-07-26 10:43:18","2021-07-26 10:43:21",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:43:42",Update
202187,"2021-07-26 10:42:50","2021-07-26 10:42:52",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:42:59",Update
202188,"2021-07-26 10:42:32","2021-07-26 10:42:35",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:42:49",Update
202189,"2021-07-26 10:43:09","2021-07-26 10:43:11",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:43:20",Update
202190,"2021-07-26 10:43:05","2021-07-26 10:43:08",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:43:18",Update
202193,"2021-07-26 10:43:04","2021-07-26 10:43:07",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:43:20",Update
202195,"2021-07-23 06:30:44","2021-07-23 06:32:54",null,null,null,"Temp Error (72,3000)"
202196,"2021-07-26 10:43:38","2021-07-26 10:43:41",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:44:04",Update
202197,"2021-07-26 10:42:31","2021-07-26 10:42:34",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:42:47",Update
202198,"2021-07-26 10:43:47","2021-07-26 10:43:49",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:44:05",Update
202199,"2021-07-26 10:44:08","2021-07-26 10:44:16",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:44:33",Update
202200,"2021-07-26 10:42:32","2021-07-26 10:42:35",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:42:48",Update
202201,"2021-07-26 10:43:37","2021-07-26 10:43:40",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:44:01",Update
202203,"2021-07-26 10:44:05","2021-07-26 10:44:08",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:44:24",Update
202204,"2021-07-26 10:44:05","2021-07-26 10:44:08",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:44:25",Update
202205,"2021-07-26 10:44:01","2021-07-26 10:44:03",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:44:22",Update
202206,"2021-07-26 10:43:29","2021-07-26 10:43:32",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:43:51",Update
202207,"2021-07-26 10:43:57","2021-07-26 10:44:00",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:44:12",Update
202208,"2021-07-26 10:43:27","2021-07-26 10:43:30",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:43:49",Update
202209,"2021-07-26 10:43:32","2021-07-26 10:43:35",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:43:53",Update
202210,"2021-07-26 10:43:44","2021-07-26 10:43:46",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:44:03",Update
202211,"2021-06-30 16:13:41","2021-06-30 16:13:43.903","Api null","Api null","Api null","CPU Reset"
202212,"2021-07-15 07:01:37","2021-07-15 07:01:39",200,"{""data_failed"":[],""message"":""Success""}","2021-07-15 07:01:47","CPU Reset"
202213,"2021-07-26 10:44:17","2021-07-26 10:44:20",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:44:32",Update
202214,"2021-07-26 10:44:24","2021-07-26 10:44:26",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:44:44",Update
202215,"2021-07-26 10:43:55","2021-07-26 10:43:57",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:44:13",Update
202217,"2021-05-31 08:47:00","2021-05-31 08:47:05.462","Api null","Api null","Api null","CPU Reset"
202218,"2021-07-26 10:45:37","2021-07-26 10:46:06",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:46:20",Update
202220,"2021-07-11 04:37:14","2021-07-11 04:37:17.857","Api null","Api null","Api null","Battery Power Low (66,5616) (api null)"
202221,"2021-07-26 09:53:18","2021-07-26 09:53:20",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 09:53:36",Update
202222,"2021-07-26 10:45:41","2021-07-26 10:45:45",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:45:57",Update
202223,"2021-07-26 10:46:16","2021-07-26 10:46:19",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:46:30",Update
202224,"2021-07-26 10:45:32","2021-07-26 10:45:36",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:45:47",Update
202225,"2021-07-26 10:45:47","2021-07-26 10:45:49",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:46:00",Update
202226,"2021-07-26 10:46:09","2021-07-26 10:46:12",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:46:28",Update
202227,"2021-05-19 20:06:49","2021-05-19 20:07:10.04","Api null","Api null","Api null","CPU Reset"
202228,"2021-07-26 10:46:44","2021-07-26 10:46:47",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:47:02",Update
202229,"2021-07-26 10:46:51","2021-07-26 10:46:54",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:47:04",Update
202231,"2021-07-26 10:47:05","2021-07-26 10:47:07",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:47:21",Update
202233,"2021-07-26 10:46:12","2021-07-26 10:46:15",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:46:30",Update
202234,"2021-07-26 10:46:22","2021-07-26 10:46:25",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:46:40",Update
202235,"2021-07-25 16:59:28","2021-07-25 16:59:31",200,"{""data_failed"":[],""message"":""Success""}","2021-07-25 16:59:52","CPU Reset"
202236,"2021-07-26 10:46:41","2021-07-26 10:46:44",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:46:54",Update
202237,"2021-07-26 10:47:30","2021-07-26 10:47:34",null,null,null,"Temp Error (72,3000)"
202238,"2021-07-26 10:47:24","2021-07-26 10:47:26",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:47:43",Update
202239,"2021-07-26 10:47:08","2021-07-26 10:47:11",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:47:30",Update
202240,"2021-07-26 10:47:40","2021-07-26 10:47:43",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:48:02",Update
202241,"2021-07-26 10:47:12","2021-07-26 10:47:14",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:47:35",Update
202242,"2021-07-26 10:47:26","2021-07-26 10:47:29",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:47:45",Update
202243,"2021-07-26 09:42:48","2021-07-26 09:45:16",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 09:45:35",Update
202244,"2021-07-26 10:47:33","2021-07-26 10:47:37",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:47:51",Update
202245,"2021-07-26 10:47:10","2021-07-26 10:47:13",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:47:32",Update
202246,"2021-07-26 10:47:23","2021-07-26 10:47:25",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:47:44",Update
202247,"2021-07-26 10:47:18","2021-07-26 10:47:20",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:47:40",Update
202248,"2021-07-26 10:47:20","2021-07-26 10:47:23",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:47:42",Update
202249,"2021-07-26 10:47:13","2021-07-26 10:47:16",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:47:36",Update
202250,"2021-07-26 10:46:50","2021-07-26 10:46:53",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:47:00",Update
202251,"2021-07-26 10:47:12","2021-07-26 10:47:14",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:47:33",Update
202252,"2021-07-26 10:47:32","2021-07-26 10:47:35",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:47:52",Update
202253,"2021-07-26 10:47:07","2021-07-26 10:47:10",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:47:31",Update
202254,"2021-07-26 10:47:10","2021-07-26 10:47:33",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:47:51",Update
202255,"2021-07-26 10:46:59","2021-07-26 10:47:02",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:47:21",Update
202256,"2021-07-26 10:46:13","2021-07-26 10:46:19",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:46:32",Update
202257,"2021-07-26 10:46:11","2021-07-26 10:46:24",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:46:31",Update
202258,"2021-07-26 10:47:17","2021-07-26 10:47:20",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:47:35",Update
202260,"2021-07-26 10:46:52","2021-07-26 10:46:54",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:47:01",Update
202262,"2021-07-26 10:47:00","2021-07-26 10:47:02",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:47:22",Update
202264,"2021-07-26 10:30:19","2021-07-26 10:30:23",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:30:42",Update
